,JID,Jurisdiction,Precinct,Precinct Description,Polling Place Name,Description,Address Line 1,Address Line 2,City,State,Zip,Accessible,lon,lat
1553,105,City of Chicago,3424,PRECINCT 34 WARD 24,ANTON DVORAK SCHOOL,PUBLIC SCHOOL,3615 W16TH ST,-1,Chicago,-1.0,60623,Y,-87.7154875,41.8586246
1554,105,City of Chicago,3531,PRECINCT 35 WARD 31,FALCONER SCHOOL,PUBLIC SCHOOL,3020 NLAMON AVE,-1,Chicago,-1.0,60641,Y,-87.7501048,41.9355753
1555,105,City of Chicago,3532,PRECINCT 35 WARD 32,BURR SCHOOL,PUBLIC SCHOOL,1621 WWABANSIA AVE,-1,Chicago,-1.0,60622,Y,-87.6683613,41.9122618
1556,105,City of Chicago,3613,PRECINCT 36 WARD 13,ST MARYS PARISH CENTER,CHURCH,4626 W63RD ST,-1,Chicago,-1.0,60629,Y,-87.7383069,41.7786572
1557,105,City of Chicago,3719,PRECINCT 37 WARD 19,BARNARD SCHOOL,PUBLIC SCHOOL,10354 SCHARLES ST,-1,Chicago,-1.0,60643,Y,-87.6585558,41.705352
1558,105,City of Chicago,3940,PRECINCT 39 WARD 40,NAPLETON NORTHWESTERN CHRYSLER,BUSINESS,5950 NWESTERN AVE,-1,Chicago,-1.0,60659,Y,-87.68992949999999,41.98967700000001
1559,105,City of Chicago,4007,PRECINCT 40 WARD 7,GREATER ST STEPHEN M B CHURCH,CHURCH,1901 E95TH ST,-1,Chicago,-1.0,60617,Y,-87.5775001,41.7222915
1560,105,City of Chicago,4021,PRECINCT 40 WARD 21,ROBICHAUX PK,PARK DISTRICT FIELD HOUSE,9247 SEGGLESTON AVE,-1,Chicago,-1.0,60620,Y,-87.6343704,41.7267384
1561,105,City of Chicago,4041,PRECINCT 40 WARD 41,ST JULIANA SCHOOL,SCHOOL PRIVATE,7400 WTOUHY AVE,-1,Chicago,-1.0,60631,Y,-87.8120618,42.0120088
1562,105,City of Chicago,4044,PRECINCT 40 WARD 44,AGASSIZ SCHOOL,PUBLIC SCHOOL,2851 NSEMINARY AVE,-1,Chicago,-1.0,60657,Y,-87.6557259,41.93397909999999
1563,105,City of Chicago,4106,PRECINCT 41 WARD 6,CARTER TEMPLE CHURCH,CHURCH,7841 SWABASH AVE,-1,Chicago,-1.0,60619,Y,-87.6227893,41.7515705
1564,105,City of Chicago,4126,PRECINCT 41 WARD 26,PABLO CASALS SCHOOL,PUBLIC SCHOOL,3501 WPOTOMAC AVE,-1,Chicago,-1.0,60651,Y,-87.7141116,41.9041973
1565,105,City of Chicago,4218,PRECINCT 42 WARD 18,MONUMENT OF FAITH CHURCH,CHURCH,2750 WCOLUMBUS AVE,-1,Chicago,-1.0,60652,Y,-87.6907107,41.7568844
1566,105,City of Chicago,4339,PRECINCT 43 WARD 39,1ST CONG OF FOREST GLEN,CHURCH,5400 NLAWLER AVE,-1,Chicago,-1.0,60630,N,-87.7538474,41.9802832
1567,105,City of Chicago,4908,PRECINCT 49 WARD 8,SOUTHLAWN UNTD METHODIST CHURCH,CHURCH,8605 SCREGIER AVE,-1,Chicago,-1.0,60619,Y,-87.5802808,41.7385999
1568,105,City of Chicago,626,PRECINCT 6 WARD 26,IGLESIA EVANGELICA MISIONERA,CHURCH,1515 NHOMAN AVE,-1,Chicago,-1.0,60651,N,-87.71167899999999,41.908922
1569,105,City of Chicago,645,PRECINCT 6 WARD 45,MID CITY SUBARU,BUSINESS,4330 WIRVING PARK RD,-1,Chicago,-1.0,60641,Y,-87.73712019999999,41.95384749999999
1570,105,City of Chicago,726,PRECINCT 7 WARD 26,ST AUGUSTINE COLLEGE,SCHOOL PRIVATE,3255 WARMITAGE AVE,-1,Chicago,-1.0,60647,Y,-87.709064,41.917156
1571,105,City of Chicago,802,PRECINCT 8 WARD 2,FIRST BETHLEHEM LUTH CH,CHURCH,1649 WLEMOYNE ST,-1,Chicago,-1.0,60622,N,-87.66986159999999,41.9088399
1572,105,City of Chicago,804,PRECINCT 8 WARD 4,NORTH WASHINGTON PARK MANOR,APARTMENT BUILDING,550 E50TH PL,-1,Chicago,-1.0,60615,Y,-87.6122175,41.8033484
1573,105,City of Chicago,805,PRECINCT 8 WARD 5,RAY SCHOOL,PUBLIC SCHOOL,5631 SKIMBARK AVE,-1,Chicago,-1.0,60637,Y,-87.5944835,41.7918873
1574,105,City of Chicago,844,PRECINCT 8 WARD 44,WIRTZ REALTY CORP,APARTMENT BUILDING,2970 NSHERIDAN RD,-1,Chicago,-1.0,60657,Y,-87.6399555,41.9362729
1575,105,City of Chicago,915,PRECINCT 9 WARD 15,LIMAR PROPERTIES INC,BUSINESS,2417 W43RD ST,-1,Chicago,-1.0,60632,N,-87.685501,41.815455
1576,105,City of Chicago,933,PRECINCT 9 WARD 33,BRANDS PARK,PARK DISTRICT FIELD HOUSE,3259 NELSTON AVE,-1,Chicago,-1.0,60618,Y,-87.7003465,41.9413624
1577,105,City of Chicago,136,PRECINCT 1 WARD 36,MONTCLARE LEYDEN POST,VFW,6940 WDIVERSEY AVE,-1,Chicago,-1.0,60635,Y,-87.79952159999999,41.9310486
1578,105,City of Chicago,1604,PRECINCT 16 WARD 4,COLUMBIA COLLEGE CHICAGO,SCHOOL PRIVATE,1104 SWABASH AVE,-1,Chicago,-1.0,60605,Y,-87.6262805,41.8690736
1579,105,City of Chicago,1628,PRECINCT 16 WARD 28,GREATER ST JOHN M B CHURCH,CHURCH,310 SKOSTNER AVE,-1,Chicago,-1.0,60624,Y,-87.7356693,41.8765569
1580,105,City of Chicago,1815,PRECINCT 18 WARD 15,WEST ENGLEWOOD LIBRARY,LIBRARY,1745 W63RD ST,-1,Chicago,-1.0,60636,Y,-87.6684538,41.7790802
1581,105,City of Chicago,1816,PRECINCT 18 WARD 16,CHURCHVIEW SLC,SENIOR RESIDENCE,2626 W63RD ST,-1,Chicago,-1.0,60629,Y,-87.6894796,41.7793921
1582,105,City of Chicago,203,PRECINCT 2 WARD 3,STEWART PHASE 1,APARTMENT BUILDING,400 E41ST ST,-1,Chicago,-1.0,60653,Y,-87.6161387,41.8207193
1583,105,City of Chicago,2247,PRECINCT 22 WARD 47,CONRAD SULZER LIBRARY,LIBRARY,4455 NLINCOLN AVE,-1,Chicago,-1.0,60647,Y,-87.6843827,41.9627705
1584,105,City of Chicago,2438,PRECINCT 24 WARD 38,HIAWATHA PARK,PARK DISTRICT FIELD HOUSE,8029 WFOREST PRESERVE DR,-1,Chicago,-1.0,60634,Y,-87.8275622,41.9438057
1585,105,City of Chicago,2521,PRECINCT 25 WARD 21,ST THADDEUS CHURCH,CHURCH,9550 SHARVARD AVE,-1,Chicago,-1.0,60628,N,-87.6327214,41.7200618
1586,105,City of Chicago,2624,PRECINCT 26 WARD 24,ROOSEVELT TOWER # 1,SENIOR RESIDENCE,3440 WROOSEVELT RD,-1,Chicago,-1.0,60624,Y,-87.7124434,41.866588
1587,105,City of Chicago,2642,PRECINCT 26 WARD 42,RESIDENCE/RIVER EAST COND0,APARTMENT BUILDING,512 NMCCLURG CT,-1,Chicago,-1.0,60611,Y,-87.61790169999999,41.8915546
1588,105,City of Chicago,2737,PRECINCT 27 WARD 37,WEST CHICAGO LIBRARY,LIBRARY,4856 WCHICAGO AVE,-1,Chicago,-1.0,60651,Y,-87.74799929999999,41.8953547
1589,105,City of Chicago,3141,PRECINCT 31 WARD 41,RESURRECTION RETIREMENT CTR,SENIOR RESIDENCE,7262 WPETERSON AVE,-1,Chicago,-1.0,60631,Y,-87.8107418,41.990996
1590,105,City of Chicago,3243,PRECINCT 32 WARD 43,BELDEN STRATFORD APARTMENTS,APARTMENT BUILDING,2300 NLINCOLN PK WEST,-1,Chicago,-1.0,60614,Y,-87.6370405,41.924216
1591,105,City of Chicago,3410,PRECINCT 34 WARD 10,ARNOLD MIRELES ACADEMY,PUBLIC SCHOOL,9000 SEXCHANGE AVE,-1,Chicago,-1.0,60617,Y,-87.5529521,41.7310266
1592,105,City of Chicago,3418,PRECINCT 34 WARD 18,HAYES PARK,PARK DISTRICT FIELD HOUSE,2936 W85TH ST,-1,Chicago,-1.0,60652,Y,-87.697015,41.7389695
1593,105,City of Chicago,3432,PRECINCT 34 WARD 32,COVENANT PRESBYTERIAN CHURCH,CHURCH,2022 WDICKENS AVE,-1,Chicago,-1.0,60647,N,-87.6786857,41.9194543
1594,105,City of Chicago,3513,PRECINCT 35 WARD 13,LEE SCHOOL,PUBLIC SCHOOL,6448 STRIPP AVE,-1,Chicago,-1.0,60629,Y,-87.729271,41.7753531
1595,105,City of Chicago,3610,PRECINCT 36 WARD 10,SOUTH CHICAGO LEARNING CENTER,CITY COLLEGE,3055 E92ND ST,-1,Chicago,-1.0,60617,Y,-87.54909880000001,41.7279921
1596,105,City of Chicago,3804,PRECINCT 38 WARD 4,LAKE MEADOWS APT,APARTMENT BUILDING,401 E32ND ST,-1,Chicago,-1.0,60616,Y,-87.6162106,41.836398
1597,105,City of Chicago,3909,PRECINCT 39 WARD 9,WEST PULLMAN PARK,PARK DISTRICT FIELD HOUSE,401 W123RD ST,-1,Chicago,-1.0,60628,Y,-87.63132929999999,41.669084
1598,105,City of Chicago,4005,PRECINCT 40 WARD 5,OKEEFE SCHOOL,PUBLIC SCHOOL,6940 SMERRILL AVE,-1,Chicago,-1.0,60649,Y,-87.5730945,41.7686967
1599,105,City of Chicago,4008,PRECINCT 40 WARD 8,ST STEPHENS LUTHERAN CHURCH,CHURCH,8500 SMARYLAND AVE,-1,Chicago,-1.0,60619,N,-87.6040562,41.7401697
1600,105,City of Chicago,4409,PRECINCT 44 WARD 9,JESSE OWENS SCHOOL,PUBLIC SCHOOL,12450 SSTATE ST,-1,Chicago,-1.0,60628,Y,-87.6228299,41.6673944
1601,105,City of Chicago,445,PRECINCT 4 WARD 45,DISNEY II MAGNET SCHOOL,PUBLIC SCHOOL,3815 NKEDVALE AVE,-1,Chicago,-1.0,60641,Y,-87.730344,41.95044490000001
1602,105,City of Chicago,4513,PRECINCT 45 WARD 13,RESURRECTION UNITED METHODIST CHURCH,CHURCH,5717 W63RD PL,-1,Chicago,-1.0,60638,N,-87.7647154,41.7768966
1603,105,City of Chicago,4813,PRECINCT 48 WARD 13,GOOD SHEPHERD PRESBYTERIAN CH,CHURCH,5550 SMERRIMAC AVE,-1,Chicago,-1.0,60638,Y,-87.77842079999999,41.7909319
1604,105,City of Chicago,5009,PRECINCT 50 WARD 9,GILLESPIE SCHOOL,PUBLIC SCHOOL,9301 SSTATE ST,-1,Chicago,-1.0,60619,N,-87.6231392,41.7251984
1605,105,City of Chicago,510,PRECINCT 5 WARD 10,CLAY SCHOOL,PUBLIC SCHOOL,13231 SBURLEY,-1,Chicago,-1.0,60633,Y,-87.5440112,41.6546441
1606,105,City of Chicago,513,PRECINCT 5 WARD 13,SU NUEVA LAUNDROMAT,BUSINESS,4314 WMARQUETTE RD,-1,Chicago,-1.0,60629,Y,-87.7306315,41.7714611
1607,105,City of Chicago,615,PRECINCT 6 WARD 15,UNO BRIGHTON PARK CAMPUS,CHARTER SCHOOL,4420 SFAIRFIELD AVE,-1,Chicago,-1.0,60632,Y,-87.69343110000001,41.8132878
1608,105,City of Chicago,728,PRECINCT 7 WARD 28,ST MICHAELS M B CHURCH,CHURCH,4106 WMONROE ST,-1,Chicago,-1.0,60624,Y,-87.72923,41.879999
1609,105,City of Chicago,736,PRECINCT 7 WARD 36,SCHORSCH VLG IMPROVEMENT ASSN,BUSINESS,6940 WBELMONT AVE,-1,Chicago,-1.0,60646,Y,-87.7998097,41.9382777
1610,105,City of Chicago,823,PRECINCT 8 WARD 23,ST CAMILLUS HALL,CHURCH,5450 SLOCKWOOD AVE,-1,Chicago,-1.0,60638,Y,-87.7552341,41.7931752
1611,105,City of Chicago,846,PRECINCT 8 WARD 46,EASTWOOD TOWER,APARTMENT BUILDING,4640 NSHERIDAN RD,-1,Chicago,-1.0,60640,Y,-87.6550836,41.9664808
1612,105,City of Chicago,1032,PRECINCT 10 WARD 32,Undetermined,-1,-1,-1,Chicago,-1.0,-1,?,-999.0,-999.0
1613,105,City of Chicago,1114,PRECINCT 11 WARD 14,CHGO GHANAIAN S D A CHURCH,CHURCH,5258 SCHRISTIANA AVE,-1,Chicago,-1.0,60632,Y,-87.70768059999999,41.7973465
1614,105,City of Chicago,1123,PRECINCT 11 WARD 23,ROYALTY EAST BANQUET HALL,BUSINESS,3810 W63RD ST,-1,Chicago,-1.0,60629,Y,-87.7184776,41.7789941
1615,105,City of Chicago,1225,PRECINCT 12 WARD 25,JUNGMAN SCHOOL,PUBLIC SCHOOL,1746 SMILLER ST,-1,Chicago,-1.0,60607,Y,-87.6525049,41.8585992
1616,105,City of Chicago,1226,PRECINCT 12 WARD 26,IGLESIA EVANGELICA MISIONERA,CHURCH,1515 NHOMAN AVE,-1,Chicago,-1.0,60651,N,-87.71167899999999,41.908922
1617,105,City of Chicago,1404,PRECINCT 14 WARD 4,SOUTH COMMONS PHASE 1 CONDO,APARTMENT BUILDING,2921 SMICHIGAN AVE,-1,Chicago,-1.0,60616,N,-87.62288,41.8413828
1618,105,City of Chicago,1443,PRECINCT 14 WARD 43,LASALLE SCHOOL,PUBLIC SCHOOL,1734 NORLEANS ST,-1,Chicago,-1.0,60614,Y,-87.6378393,41.9138023
1619,105,City of Chicago,1511,PRECINCT 15 WARD 11,SENIOR SUITES OF BRIDGEPORT,SENIOR RESIDENCE,2825 SHALSTED ST,-1,Chicago,-1.0,60608,Y,-87.646137,41.8428399
1620,105,City of Chicago,1547,PRECINCT 15 WARD 47,ST AUGUSTINE COLLEGE,SCHOOL PRIVATE,1333 WARGYLE ST,-1,Chicago,-1.0,60640,Y,-87.6627919,41.97235939999999
1621,105,City of Chicago,1625,PRECINCT 16 WARD 25,HAYMARKET/MCDERMOTT,PUBLIC CENTER,943 WWASHINGTON BV,-1,Chicago,-1.0,60607,Y,-87.651415,41.882937
1622,105,City of Chicago,1714,PRECINCT 17 WARD 14,CHRISTOPHER SCHOOL,PUBLIC SCHOOL,5042 SARTESIAN AVE,-1,Chicago,-1.0,60632,Y,-87.6858628,41.8016923
1623,105,City of Chicago,1719,PRECINCT 17 WARD 19,ST CAJETAN SCHOOL,SCHOOL PRIVATE,2447 W112TH ST,-1,Chicago,-1.0,60655,N,-87.68326859999999,41.689345
1624,105,City of Chicago,1811,PRECINCT 18 WARD 11,HEALY SCHOOL,PUBLIC SCHOOL,3010 SPARNELL AVE,-1,Chicago,-1.0,60616,Y,-87.6404404,41.8394391
1625,105,City of Chicago,2004,PRECINCT 20 WARD 4,GRACE EPISCOPAL CHURCH,CHURCH,637 SDEARBORN ST,-1,Chicago,-1.0,60605,N,-87.6288951,41.8734664
1626,105,City of Chicago,208,PRECINCT 2 WARD 8,THE UPPER ROOM MINISTRIES,CHURCH,1400 E72ND ST,-1,Chicago,-1.0,60619,Y,-87.59068789999999,41.7644844
1627,105,City of Chicago,2107,PRECINCT 21 WARD 7,ST MICHAEL THE ARCHANGEL,SCHOOL PRIVATE,8231 SSOUTH SHORE DR,-1,Chicago,-1.0,60617,Y,-87.54765909999999,41.7459553
1628,105,City of Chicago,2213,PRECINCT 22 WARD 13,KINZIE SCHOOL,PUBLIC SCHOOL,5625 SMOBILE AVE,-1,Chicago,-1.0,60638,Y,-87.7796384,41.79016740000001
1629,105,City of Chicago,2225,PRECINCT 22 WARD 25,CHICAGO FIRE STATION,FIRE STATION,1915 SDAMEN AVE,-1,Chicago,-1.0,60608,Y,-87.6756977,41.8552283
1630,105,City of Chicago,2240,PRECINCT 22 WARD 40,PETERSON PLAZA,APARTMENT BUILDING,5969 NRAVENSWOOD AVE,-1,Chicago,-1.0,60660,Y,-87.6743441,41.9905053
1631,105,City of Chicago,2305,PRECINCT 23 WARD 5,CATHOLIC THEOLOGICAL UNION,CHURCH,5401 SCORNELL AVE,-1,Chicago,-1.0,60615,Y,-87.58508379999999,41.7979275
1632,105,City of Chicago,2324,PRECINCT 23 WARD 24,JOHNSON CHILD PARENT CENTER,PUBLIC SCHOOL,1504 SALBANY AVE,-1,Chicago,-1.0,60623,Y,-87.7034693,41.8611352
1633,105,City of Chicago,2528,PRECINCT 25 WARD 28,PEOPLES CHURCH OF THE HARVEST,CHURCH,3570 WFIFTH AVE,-1,Chicago,-1.0,60624,Y,-87.7153135,41.8761398
1634,105,City of Chicago,2721,PRECINCT 27 WARD 21,ST THADDEUS CHURCH,CHURCH,9550 SHARVARD AVE,-1,Chicago,-1.0,60628,N,-87.6327214,41.7200618
1635,105,City of Chicago,2723,PRECINCT 27 WARD 23,CROATIAN AMERICAN RADIO CLUB,CLUB,7036 SARCHER AVE,-1,Chicago,-1.0,60638,Y,-87.7979051,41.7924113
1636,105,City of Chicago,2741,PRECINCT 27 WARD 41,ST JOSEPH UKRANIAN CHURCH,CHURCH,5000 NCUMBERLAND AVE,-1,Chicago,-1.0,60656,Y,-87.8372469,41.9705423
1637,105,City of Chicago,2745,PRECINCT 27 WARD 45,BEARD SCHOOL,PUBLIC SCHOOL,6445 WSTRONG ST,-1,Chicago,-1.0,60656,Y,-87.7903059,41.9699056
1638,105,City of Chicago,3140,PRECINCT 31 WARD 40,EBENEZER LUTHERAN CH,CHURCH,1650 WFOSTER AVE,-1,Chicago,-1.0,60640,Y,-87.6716527,41.9764925
1639,105,City of Chicago,3234,PRECINCT 32 WARD 34,ADA PARK,PARK DISTRICT FIELD HOUSE,11250 SADA ST,-1,Chicago,-1.0,60643,Y,-87.65608089999999,41.6884926
1640,105,City of Chicago,332,PRECINCT 3 WARD 32,ST JOHN BERCHMAN,CHURCH,2517 WLOGAN BV,-1,Chicago,-1.0,60647,Y,-87.6909779,41.9279562
1641,105,City of Chicago,3403,PRECINCT 34 WARD 3,OLD ST MARYS CHURCH,CHURCH,1500 SMICHIGAN AVE,-1,Chicago,-1.0,60605,Y,-87.6244743,41.8613344
1642,105,City of Chicago,3545,PRECINCT 35 WARD 45,SAINT CORNELIUS CHURCH,CHURCH,5430 WFOSTER AVE,-1,Chicago,-1.0,60630,Y,-87.7639511,41.9754855
1643,105,City of Chicago,3829,PRECINCT 38 WARD 29,ST WILLIAM CATHOLIC CHURCH CONVENT,CHURCH,2601 NSAYRE AVE,-1,Chicago,-1.0,60607,N,-87.80020429999999,41.9273687
1644,105,City of Chicago,3848,PRECINCT 38 WARD 48,IMMANUEL EVANGELICAL LUTH CHURCH,CHURCH,1500 WELMDALE AVE,-1,Chicago,-1.0,60660,Y,-87.668015,41.9911169
1645,105,City of Chicago,4107,PRECINCT 41 WARD 7,BURNHAM SCHOOL,PUBLIC SCHOOL,9928 SCRANDON AVE,-1,Chicago,-1.0,60617,Y,-87.5674456,41.714572
1646,105,City of Chicago,4128,PRECINCT 41 WARD 28,MT SINAI CHURCH,CHURCH,310 NLARAMIE AVE,-1,Chicago,-1.0,60644,N,-87.75559969999999,41.8859623
1647,105,City of Chicago,4139,PRECINCT 41 WARD 39,1ST CONG OF FOREST GLEN,CHURCH,5400 NLAWLER AVE,-1,Chicago,-1.0,60630,N,-87.7538474,41.9802832
1648,105,City of Chicago,420,PRECINCT 4 WARD 20,SHERMAN SCHOOL,PUBLIC SCHOOL,1000 W52ND ST,-1,Chicago,-1.0,60609,Y,-87.65047840000001,41.8000329
1649,105,City of Chicago,4309,PRECINCT 43 WARD 9,PALMER PARK,PARK DISTRICT FIELD HOUSE,201 E111TH ST,-1,Chicago,-1.0,60628,Y,-87.6153961,41.6919221
1650,105,City of Chicago,4343,PRECINCT 43 WARD 43,THE JUNIOR LEAGUE OF CHICAGO,BUSINESS,1447 NASTOR ST,-1,Chicago,-1.0,60610,N,-87.6272947,41.909226
1651,105,City of Chicago,436,PRECINCT 4 WARD 36,UNO CHARTER SCHOOL,CHARTER SCHOOL,2050 NNATCHEZ AVE,-1,Chicago,-1.0,60707,Y,-87.7880201,41.9177983
1652,105,City of Chicago,4419,PRECINCT 44 WARD 19,MT GREENWOOD LUTHERAN CH,CHURCH,10901 STRUMBULL AVE,-1,Chicago,-1.0,60655,Y,-87.7067752,41.6947591
1653,105,City of Chicago,4527,PRECINCT 45 WARD 27,HAYMARKET/MCDERMOTT,PUBLIC CENTER,943 WWASHINGTON BV,-1,Chicago,-1.0,60607,Y,-87.651415,41.882937
1654,105,City of Chicago,618,PRECINCT 6 WARD 18,ST PETER LUTHERAN CHURCH,CHURCH,8550 SKEDVALE AVE,-1,Chicago,-1.0,60652,Y,-87.7255213,41.7369742
1655,105,City of Chicago,818,PRECINCT 8 WARD 18,NEW FOUNDATION OF HOPE INC,BUSINESS,8148 SKEDZIE AVE,-1,Chicago,-1.0,60652,Y,-87.70264499999999,41.7447081
1656,105,City of Chicago,906,PRECINCT 9 WARD 6,BROWNELL SCHOOL,PUBLIC SCHOOL,6741 SMICHIGAN AVE,-1,Chicago,-1.0,60637,N,-87.6213976,41.7715936
1657,105,City of Chicago,1012,PRECINCT 10 WARD 12,HAMMOND ELEMENTARY SCHOOL,PUBLIC SCHOOL,2819 W21ST PL,-1,Chicago,-1.0,60623,Y,-87.6963492,41.8525346
1658,105,City of Chicago,1018,PRECINCT 10 WARD 18,WRIGHTWOOD ASHBURN BRANCH,LIBRARY,8530 SKEDZIE AVE,-1,Chicago,-1.0,60652,Y,-87.70250999999999,41.7376501
1659,105,City of Chicago,109,PRECINCT 1 WARD 9,CORLISS EARLY COLLEGE STEM,PUBLIC SCHOOL,821 E103RD ST,-1,Chicago,-1.0,60628,Y,-87.6026502,41.7065893
1660,105,City of Chicago,1143,PRECINCT 11 WARD 43,LINCOLN PARK HIGH SCHOOL,PUBLIC SCHOOL,2001 NORCHARD ST,-1,Chicago,-1.0,60614,Y,-87.64587949999999,41.9185079
1661,105,City of Chicago,115,PRECINCT 1 WARD 15,IMMACULATE HEART OF MARY CHURCH,CHURCH,4515 SASHLAND AVE,-1,Chicago,-1.0,60609,N,-87.6646473,41.8118357
1662,105,City of Chicago,1211,PRECINCT 12 WARD 11,ST GABRIEL SCHOOL,SCHOOL PRIVATE,4500 SWALLACE ST,-1,Chicago,-1.0,60609,Y,-87.6410393,41.8123789
1663,105,City of Chicago,1241,PRECINCT 12 WARD 41,SAINT MONICA PARISH,CHURCH,5115 NMONT CLARE AVE,-1,Chicago,-1.0,60656,Y,-87.8043038,41.9746411
1664,105,City of Chicago,1540,PRECINCT 15 WARD 40,NAPLETON NORTHWESTERN CHRYSLER,BUSINESS,5950 NWESTERN AVE,-1,Chicago,-1.0,60659,Y,-87.68992949999999,41.98967700000001
1665,105,City of Chicago,1822,PRECINCT 18 WARD 22,CARDENAS SCHOOL,PUBLIC SCHOOL,2345 SMILLARD AVE,-1,Chicago,-1.0,60623,Y,-87.7158125,41.8483867
1666,105,City of Chicago,1828,PRECINCT 18 WARD 28,CIRCLE PARK APARTMENTS,APARTMENT BUILDING,1111 SASHLAND AVE,-1,Chicago,-1.0,60607,Y,-87.6658173,41.8678764
1667,105,City of Chicago,1830,PRECINCT 18 WARD 30,ST HYACINTH SCHOOL,SCHOOL PRIVATE,2845 NLAWNDALE AVE,-1,Chicago,-1.0,60618,Y,-87.7193473,41.93311569999999
1668,105,City of Chicago,1831,PRECINCT 18 WARD 31,RESURRECTED LIFE CHURCH INT,CHURCH,4538 WFULLERTON AVE,-1,Chicago,-1.0,60639,Y,-87.7410223,41.92454619999999
1669,105,City of Chicago,2030,PRECINCT 20 WARD 30,ST BARTHOLOMEW CHURCH,CHURCH,4950 WADDISON ST,-1,Chicago,-1.0,60641,Y,-87.7517167,41.9463701
1670,105,City of Chicago,2127,PRECINCT 21 WARD 27,DOMAIN CONDO ASSOCIATION,APARTMENT BUILDING,900 NKINGSBURY ST,-1,Chicago,-1.0,60610,Y,-87.6444314,41.8989621
1671,105,City of Chicago,217,PRECINCT 2 WARD 17,OGLESBY SCHOOL,PUBLIC SCHOOL,7641 SPEORIA ST,-1,Chicago,-1.0,60620,N,-87.6459304,41.7545961
1672,105,City of Chicago,241,PRECINCT 2 WARD 41,ST JULIANA SCHOOL,SCHOOL PRIVATE,7400 WTOUHY AVE,-1,Chicago,-1.0,60631,Y,-87.8120618,42.0120088
1673,105,City of Chicago,246,PRECINCT 2 WARD 46,TRUMAN COLLEGE,CITY COLLEGE,1145 WWILSON AVE,-1,Chicago,-1.0,60640,Y,-87.6579611,41.9635523
1674,105,City of Chicago,2627,PRECINCT 26 WARD 27,MATTHEW MANOR/OZANAM VILLAGE,APARTMENT BUILDING,251 NALBANY AVE,-1,Chicago,-1.0,60612,Y,-87.70342869999999,41.8857127
1675,105,City of Chicago,2709,PRECINCT 27 WARD 9,LOVING SPIRIT M B CHURCH,CHURCH,424 W103RD ST,-1,Chicago,-1.0,60628,Y,-87.634621,41.70720360000001
1676,105,City of Chicago,2847,PRECINCT 28 WARD 47,RAVENSWOOD UNITED CH OF CHRIST,CHURCH,2050 WPENSACOLA AVE,-1,Chicago,-1.0,60618,Y,-87.6810514,41.9608132
1677,105,City of Chicago,3016,PRECINCT 30 WARD 16,BASS SCHOOL,PUBLIC SCHOOL,1140 W66TH ST,-1,Chicago,-1.0,60621,N,-87.6536429,41.77485410000001
1678,105,City of Chicago,3023,PRECINCT 30 WARD 23,WEST LAWN BRANCH LIBRARY,LIBRARY,4020 W63RD ST,-1,Chicago,-1.0,60629,Y,-87.7236109,41.7789374
1679,105,City of Chicago,3109,PRECINCT 31 WARD 9,NEW PASADENA M B CHURCH,CHURCH,11300 SINDIANA AVE,-1,Chicago,-1.0,60628,N,-87.6185103,41.6888519
1680,105,City of Chicago,3207,PRECINCT 32 WARD 7,THE CONNECTION CMTY CHURCH,CHURCH,9100 SMERRILL AVE,-1,Chicago,-1.0,60617,Y,-87.5722512,41.7296285
1681,105,City of Chicago,321,PRECINCT 3 WARD 21,CHRISTIAN YOUTH M B CHURCH,CHURCH,8801 SHERMITAGE AVE,-1,Chicago,-1.0,60620,N,-87.6663358,41.7337699
1682,105,City of Chicago,3343,PRECINCT 33 WARD 43,CHICAGO HISTORY MUSEUM,BUSINESS,1601 NCLARK ST,-1,Chicago,-1.0,60614,Y,-87.63167159999999,41.9118171
1683,105,City of Chicago,3416,PRECINCT 34 WARD 16,CHICAGO POLICE STATION,POLICE STATION,1438 W63RD ST,-1,Chicago,-1.0,60636,Y,-87.6600782,41.7798402
1684,105,City of Chicago,3446,PRECINCT 34 WARD 46,RUTH SHRIMAN HOUSE,APARTMENT BUILDING,4040 NSHERIDAN RD,-1,Chicago,-1.0,60613,Y,-87.65494509999999,41.955844
1685,105,City of Chicago,3713,PRECINCT 37 WARD 13,AUTUMN GREEN AT MIDWAY VILLAGE,SENIOR RESIDENCE,6700 SKEATING AVE,-1,Chicago,-1.0,60629,Y,-87.7407303,41.7706116
1686,105,City of Chicago,3740,PRECINCT 37 WARD 40,PRESSURE INC,BUSINESS,6318 NCLARK ST,-1,Chicago,-1.0,60660,Y,-87.6706924,41.997071
1687,105,City of Chicago,3813,PRECINCT 38 WARD 13,DORE SCHOOL,PUBLIC SCHOOL,6108 SNATOMA AVE,-1,Chicago,-1.0,60638,Y,-87.78781219999999,41.7803905
1688,105,City of Chicago,3834,PRECINCT 38 WARD 34,NEW DELIVERANCE CHURCH,CHURCH,11200 SSTATE ST,-1,Chicago,-1.0,60628,N,-87.6233814,41.6906158
1689,105,City of Chicago,3901,PRECINCT 39 WARD 1,TALCOTT SCHOOL,PUBLIC SCHOOL,1840 WOHIO ST,-1,Chicago,-1.0,60622,Y,-87.6742248,41.8926909
1690,105,City of Chicago,3945,PRECINCT 39 WARD 45,FARNSWORTH SCHOOL,PUBLIC SCHOOL,5414 NLINDER AVE,-1,Chicago,-1.0,60630,Y,-87.7662627,41.97956
