,lon1,lat1,lon2,lat2,lon3,lat3,lon_center,lat_center,death_filtration_value,death_filtration_zscore,death_birth_ratio
134,-87.7188009,41.929614,-87.7397302,41.9325055,-87.7079477,41.935983,-87.72215960000001,41.93270083333333,4210.263058933219,0.570668619588101,1.1339474402472332
135,-87.6683613,41.9122618,-87.6633132,41.9067683,-87.6459878,41.9092626,-87.65922076666668,41.9094309,4210.900831673034,0.5720740872011073,1.120023157202829
136,-87.75272109999997,41.8725407,-87.7361145,41.8784137,-87.72918979999999,41.8799834,-87.73934179999996,41.876979266666666,4211.339263389086,0.5730402645538816,1.0473985728640371
137,-87.7062926,41.9649509,-87.7059845,41.9516974,-87.68392940000003,41.95548220000001,-87.69873550000001,41.95737683333333,4217.108882933525,0.5857548459444735,1.0551123576703554
138,-87.7597205,41.8569905,-87.74842,41.8493828,-87.7154932,41.858617,-87.74121123333333,41.85499676666667,4217.380672167991,0.5863537912156637,1.010109925366264
139,-87.67514109999998,41.857965,-87.66096329999998,41.8575241,-87.6660855,41.8851181,-87.66739663333333,41.866869066666666,4261.834816573486,0.6843179347505004,1.1120968804346403
140,-87.72918979999999,41.8799834,-87.7190318,41.8931181,-87.69674549999998,41.8856586,-87.71498903333332,41.886253366666665,4271.080927254403,0.7046937023194826,1.0065154698588124
141,-87.7034441,41.9250866,-87.692638,41.932303,-87.66761770000002,41.9228553,-87.68789993333333,41.92674830000001,4298.991600539003,0.7662007955359375,1.0014632724117993
142,-87.601273,41.774602,-87.6090724,41.7759579,-87.61057679999998,41.7433125,-87.60697406666665,41.764624133333335,4300.4908736533735,0.7695047620960481,1.0291112040133832
143,-87.601273,41.774602,-87.5868057,41.7937072,-87.5904757,41.7674131,-87.59285146666667,41.7785741,4321.559371027469,0.8159336682963908,1.0994175251429228
